day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-08-26,17:44:51.967882,f,6.381898641586304,1.2674403190612793,3_9_sharpness0.87_gamma0.73_contrast1.0.jpg,4,3,9,1.0,0.73,0.87,0,0
2023-08-26,17:44:57.024361,f,11.43837833404541,1.3258466720581057,5_9_sharpness0.45_equalization9.6.jpg,4,5,9,0,0,0.45,0,9.6
2023-08-26,17:45:11.836032,f,26.25004816055298,1.1424639225006104,11_Q_contrast0.93_brightness5.5_gamma0.66.jpg,4,11,Q,0.93,0.66,0,5.5,0
2023-08-26,17:45:17.064119,t,31.478135585784912,1.3688364028930664,13_T_contrast0.9_sharpness0.9_equalization24.0.jpg,4,13,T,0.9,0,0.9,0,24.0
2023-08-26,17:45:27.012207,t,41.42622375488281,1.3147423267364502,17_2_gamma0.68_contrast1.2_equalization10.0.jpg,4,17,2,1.2,0.68,0,0,10.0
2023-08-26,17:45:46.831658,f,61.24567413330078,1.1337945461273191,25_0_brightness4.6_contrast1.2_sharpness0.7.jpg,4,25,0,1.2,0,0.7,4.6,0
2023-08-26,17:45:51.857982,f,66.2719988822937,1.178262710571289,27_J_brightness4.7_contrast0.97.jpg,4,27,J,0.97,0,0,4.7,0
2023-08-26,17:46:01.804558,f,76.21857452392578,1.1133370399475098,31_Q_sharpness0.76_contrast1.1.jpg,4,31,Q,1.1,0,0.76,0,0
2023-08-26,17:46:21.887061,f,96.30107712745668,1.209205150604248,39_S_brightness16.0_gamma0.51.jpg,4,39,S,0,0.51,0,16.0,0
2023-08-26,17:46:26.963188,t,101.37720465660097,1.270616054534912,41_B_gamma0.52_equalization24.0.jpg,4,41,B,0,0.52,0,0,24.0
2023-08-26,17:46:34.236133,t,108.65014934539796,1.034381866455078,44_C_gamma0.87_brightness8.1_contrast0.91.jpg,4,44,C,0.91,0.87,0,8.1,0
2023-08-26,17:46:44.257138,t,118.67115497589111,1.0648040771484375,48_C_contrast0.97_sharpness0.72.jpg,4,48,C,0.97,0,0.72,0,0
